hex,year,occ_den,sp_richness,sp_evenness
85194ab3fffffff,2016,2815,352,0.8822914274946008
851942a3fffffff,2016,510,158,0.9245720296403688
85195dc3fffffff,2016,550,49,0.28058309664438913
85195dd3fffffff,2016,418,79,0.7170362661933128
85194177fffffff,2016,5467,408,0.27982797165566703
8519436ffffffff,2016,2198,297,0.6400093228167317
8519432bfffffff,2016,3047,246,0.6249821715541762
85195d63fffffff,2016,547,170,0.849616032078782
851942abfffffff,2016,11429,1019,0.8015910130811673
85194163fffffff,2016,1330,297,0.6809032417616039
85195d83fffffff,2016,1350,224,0.8536933384638541
851943affffffff,2016,1682,241,0.883414798976784
85195183fffffff,2016,2275,345,0.772869842351125
8519439bfffffff,2016,568,217,0.952077783076637
85195d7bfffffff,2016,987,329,0.9116373519861364
851951d7fffffff,2016,192,106,0.8849030278929448
85194343fffffff,2016,5473,1050,0.9137481215577672
8519412bfffffff,2016,1164,591,0.9430137785930705
85194123fffffff,2016,1390,630,0.9218670299369558
85195dcffffffff,2016,340,92,0.8928837812961151
851943cbfffffff,2016,1644,199,0.8945388249878845
851940cffffffff,2016,101,65,0.9555058038791102
8519580ffffffff,2016,8633,1463,0.8932783560655306
8519550ffffffff,2016,366,136,0.9267840835453108
85195137fffffff,2016,558,245,0.9251918265800063
85194e93fffffff,2016,618,323,0.9150242242464784
851943a3fffffff,2016,233,74,0.8239703638371222
85194347fffffff,2016,5189,1016,0.9156685143941722
85194e9bfffffff,2016,776,207,0.9212609588100568
85194ecffffffff,2016,671,199,0.89848921111736
85194ec7fffffff,2016,424,260,0.9566573118544576
85194e13fffffff,2016,1181,417,0.9012700967252963
851955c7fffffff,2016,643,165,0.9253363138532522
8519730ffffffff,2016,128,77,0.9461155507775612
85194297fffffff,2016,716,403,0.9575575122095681
85194063fffffff,2016,138,72,0.9230652175083556
85195543fffffff,2016,490,162,0.9249306810010193
851941bbfffffff,2016,1040,554,0.9564206070579632
85195197fffffff,2016,367,206,0.9427503069590566
851950b7fffffff,2016,425,193,0.9313327675267135
85195ca3fffffff,2016,6954,1337,0.8803846203689096
8519462ffffffff,2016,236,147,0.9652039978148693
85195c17fffffff,2016,648,188,0.9050487314149961
85195c33fffffff,2016,920,207,0.8761754677877978
851950b3fffffff,2016,236,144,0.9509797740642424
85195c6ffffffff,2016,1021,487,0.9178547622495811
851942c3fffffff,2016,448,186,0.9264851281580413
85194623fffffff,2016,2740,183,0.693239533663464
85195503fffffff,2016,293,168,0.9511224702935698
85194637fffffff,2016,143,78,0.9266315630351897
8519556bfffffff,2016,886,325,0.9304482026044862
851942b7fffffff,2016,636,162,0.9457978302207298
85195103fffffff,2016,3786,774,0.9021912382415181
8518747bfffffff,2016,262,164,0.9747833281541506
8518748ffffffff,2016,212,74,0.8844429814266858
851942cffffffff,2016,876,194,0.9090586640929673
85194357fffffff,2016,2106,594,0.9230644219611545
851943d7fffffff,2016,182,111,0.9681998242031308
8519731bfffffff,2016,113,62,0.9620583817462787
851946cbfffffff,2016,1401,185,0.8383195370700445
85194023fffffff,2016,184,76,0.9756042882386754
851943b3fffffff,2016,1076,263,0.9029378444382347
851942a7fffffff,2016,494,109,0.9273002508780375
85195c13fffffff,2016,1206,263,0.8898905502488249
851959a3fffffff,2016,1257,280,0.9147560816323016
8519542ffffffff,2016,75,58,0.968824417233863
851943c7fffffff,2016,831,125,0.8694707260541756
8519732bfffffff,2016,295,133,0.9497655685667645
851954affffffff,2016,59,46,0.9805947175929963
85197313fffffff,2016,194,95,0.9553048176634806
85194257fffffff,2016,557,103,0.8471148190088488
85194077fffffff,2016,335,127,0.9489144722549762
8519554ffffffff,2016,297,105,0.8457075977753945
8518740ffffffff,2016,394,182,0.9547176688343647
8519481bfffffff,2016,250,118,0.9589492536834033
851951d3fffffff,2016,292,103,0.9420331618437185
85195437fffffff,2016,859,188,0.9198538784532708
85187497fffffff,2016,431,298,0.9735051774598374
85195c8bfffffff,2016,186,101,0.9357539489100526
851875c3fffffff,2016,100,55,0.9476253357542518
8519737bfffffff,2016,238,87,0.9579731662459356
85194313fffffff,2016,173,85,0.9502828298288349
85195133fffffff,2016,2759,497,0.8571072936900247
851874a3fffffff,2016,456,237,0.9685877322172213
8519551bfffffff,2016,441,151,0.913426289165011
85187483fffffff,2016,117,109,0.9939387330619085
851946abfffffff,2016,627,230,0.8849399365158993
85187417fffffff,2016,120,47,0.9068815373500659
8519552bfffffff,2016,186,107,0.9377011280870637
85195a27fffffff,2016,175,102,0.9525526353127544
85194a17fffffff,2016,504,119,0.5951953153653305
851973bbfffffff,2016,454,106,0.9292643548776681
85195087fffffff,2016,278,98,0.9270457930388094
85194e73fffffff,2016,243,102,0.9393718802304075
85187407fffffff,2016,417,148,0.9185687917239675
85195b43fffffff,2016,478,265,0.9666467491471921
85195cc7fffffff,2016,277,107,0.931205129308803
85195bcbfffffff,2016,3225,334,0.7911704122301695
851875dbfffffff,2016,291,113,0.8870880390933672
85195a37fffffff,2016,269,149,0.9573104701186594
8519421bfffffff,2016,513,126,0.8710455971061172
8519437bfffffff,2016,2170,438,0.8341302934454581
85195193fffffff,2016,439,153,0.934179202989725
85194a97fffffff,2016,1071,197,0.8731042333384974
8519402bfffffff,2016,171,101,0.9701245776509833
85194603fffffff,2016,409,167,0.9484540795636327
8519736ffffffff,2016,236,92,0.9320011719369983
8519730bfffffff,2016,106,70,0.9566061281551952
85194317fffffff,2016,228,95,0.89256800613391
8519555bfffffff,2016,608,181,0.8917667270155015
851941cffffffff,2016,264,96,0.9473302941614425
85197363fffffff,2016,259,145,0.9698539615862893
8518749bfffffff,2016,100,46,0.8967440651925852
85187477fffffff,2016,374,173,0.9353163683711682
851955c3fffffff,2016,223,108,0.9523167609073545
8519559bfffffff,2016,146,102,0.9614081895177594
85187637fffffff,2016,229,85,0.9352759569360628
85194057fffffff,2016,175,63,0.844448937400251
851959d3fffffff,2016,423,202,0.9700145370086262
851942dbfffffff,2016,276,119,0.92017211910879
851955a7fffffff,2016,361,143,0.9272142751370416
85194047fffffff,2016,142,57,0.9312368713145108
851954b7fffffff,2016,43,31,0.9719959299561864
851943bbfffffff,2016,309,157,0.9519933476222945
85197373fffffff,2016,114,73,0.9651285569575606
85194287fffffff,2016,261,93,0.9176207854015465
851958abfffffff,2016,416,125,0.8538797113634585
851958c3fffffff,2016,453,150,0.8626846370896938
8519558ffffffff,2016,118,69,0.9519368700577155
851940cbfffffff,2016,207,83,0.9323192036781667
85195a6ffffffff,2016,186,115,0.9708184953812609
8519580bfffffff,2016,89,39,0.8503386981733576
85195527fffffff,2016,443,111,0.9340681833554962
8519464bfffffff,2016,137,44,0.8229375032598206
85194627fffffff,2016,420,87,0.8472171062539965
851955b7fffffff,2016,205,88,0.9301808758422117
8519428bfffffff,2016,345,137,0.9208830215501952
85194387fffffff,2016,296,104,0.9566772601016343
85195427fffffff,2016,387,103,0.8205323988734485
85194667fffffff,2016,359,83,0.8557714220473238
85195423fffffff,2016,112,46,0.8807798231687701
85195513fffffff,2016,188,87,0.9428049965730554
851973c7fffffff,2016,111,74,0.9635715820413574
85194663fffffff,2016,393,192,0.9462436660260181
85195b5bfffffff,2016,281,90,0.8725717635597614
851955cbfffffff,2016,94,47,0.9340785794814561
8519467bfffffff,2016,348,74,0.877096471593198
851875d7fffffff,2016,74,54,0.9797427448553527
851954a7fffffff,2016,206,89,0.9415348354103731
8519407bfffffff,2016,40,19,0.9402097129196483
8519401bfffffff,2016,37,23,0.9498335099507814
8518709bfffffff,2016,25,22,0.980766398885757
85194397fffffff,2016,1,1,0.0
8519404ffffffff,2016,260,126,0.9557873192729517
8519406bfffffff,2016,112,54,0.904152525778397
851958dbfffffff,2016,160,97,0.954254027020717
851973d3fffffff,2016,18,14,0.9784957360855949
85195507fffffff,2016,178,61,0.8523258170344191
85194847fffffff,2016,24,15,0.9654878007370163
85197347fffffff,2016,165,108,0.9816990110785453
8518742bfffffff,2016,6,6,0.9999999999999999
851973c3fffffff,2016,30,21,0.9653728364329623
85194e33fffffff,2016,19,14,0.9670442809186829
85195e37fffffff,2016,4,4,1.0
8519736bfffffff,2016,30,19,0.9235636475390911
851941a3fffffff,2016,118,47,0.9657511452963192
85197357fffffff,2016,3,2,0.9182958340544894
85194ab7fffffff,2016,3,1,0.0
85195bd3fffffff,2016,1,1,0.0
8519556ffffffff,2016,2,2,1.0
85195c53fffffff,2017,4434,886,0.8697098240387336
85195c4bfffffff,2017,3229,1305,0.9251621536408551
85195e97fffffff,2017,7320,2076,0.9123055367125245
85195c47fffffff,2017,4536,1592,0.9384311226378305
85195c43fffffff,2017,2706,1246,0.9577960583860686
85195c6bfffffff,2017,1145,602,0.9569065747494714
85195c73fffffff,2017,2758,1141,0.9261499208927664
85195eb3fffffff,2017,2551,1289,0.9541998620829729
85195c4ffffffff,2017,4078,1193,0.9196323120815176
85195127fffffff,2017,2183,738,0.9210662685684035
85195c7bfffffff,2017,1598,896,0.9653756847125053
85195eb7fffffff,2017,4144,1524,0.9278794564095125
85195c5bfffffff,2017,2820,1098,0.9480240948350898
85195c57fffffff,2017,1860,776,0.9454493906878928
85195e93fffffff,2017,184,157,0.9874130239315578
8519512ffffffff,2017,148,112,0.9811226085190194
85195c63fffffff,2017,5383,746,0.7926674929192766
85195ea3fffffff,2017,1794,650,0.8541347914003216
85195eabfffffff,2017,408,317,0.9789058044046883
85195ccffffffff,2017,331,154,0.9246007911765041
85195e83fffffff,2017,189,131,0.9600289832531842
85195c0bfffffff,2017,1871,285,0.8683338205790181
85195eaffffffff,2017,187,130,0.9326750288457251
85195e87fffffff,2017,113,83,0.9639938871936727
85195117fffffff,2017,4466,838,0.9130895100464338
85195ea7fffffff,2017,1931,470,0.8275870650951136
85195ccbfffffff,2017,1158,159,0.7413226275768229
85194adbfffffff,2017,20182,785,0.7378931345135021
8519590bfffffff,2017,7830,374,0.768157668605102
8519485bfffffff,2017,2167,452,0.8198400721394068
8519406ffffffff,2017,1606,176,0.6682983496706948
85194a03fffffff,2017,2255,340,0.7857785818988251
8519402ffffffff,2017,1519,247,0.8326370351624917
85194e63fffffff,2017,2098,294,0.820065340964532
85195bb7fffffff,2017,3431,557,0.7406233904919144
85194e77fffffff,2017,2241,256,0.8633835500042091
8519431bfffffff,2017,542,144,0.8967289188548234
85195913fffffff,2017,6211,550,0.7102347666488593
8519598ffffffff,2017,5470,496,0.6689858591690307
85195973fffffff,2017,3058,333,0.7844974307174252
85194067fffffff,2017,217,100,0.9464062557782887
85194e6ffffffff,2017,16441,548,0.7895453583242253
85194e2ffffffff,2017,2313,443,0.8787326440789995
85194acbfffffff,2017,13385,744,0.6781013205361893
85195583fffffff,2017,663,133,0.8576656022608119
8519519bfffffff,2017,1565,288,0.9006022484129551
85194137fffffff,2017,937,298,0.9106480154418806
85195577fffffff,2017,11250,679,0.7067977180330972
85195b7bfffffff,2017,3554,564,0.7973216071179074
85194e6bfffffff,2017,13960,537,0.7878935740808569
8518740bfffffff,2017,740,126,0.7358737849091507
85194857fffffff,2017,1915,337,0.8022432180913914
85195803fffffff,2017,3157,610,0.8412441267681695
85195caffffffff,2017,9982,363,0.8005119963323829
85195837fffffff,2017,1277,174,0.7736142122071339
85195b87fffffff,2017,1087,159,0.7966294805246833
85195da7fffffff,2017,22195,489,0.733114296166423
85187487fffffff,2017,1073,143,0.7417035838158119
8519596bfffffff,2017,1174,153,0.8401207659978133
8519597bfffffff,2017,9279,590,0.7726442590559279
8519591bfffffff,2017,4970,395,0.7124162565794129
85194107fffffff,2017,13680,885,0.7459557103599725
85195947fffffff,2017,6372,365,0.7425618376693768
85195887fffffff,2017,3920,355,0.7266023933075165
85195987fffffff,2017,1975,205,0.7358769021879387
85195d17fffffff,2017,6760,766,0.7785654524110852
85195d3bfffffff,2017,3207,537,0.814537270413003
85194ad3fffffff,2017,15093,521,0.7307036289890033
851959c7fffffff,2017,8163,414,0.620915811123935
8519595bfffffff,2017,1022,146,0.749563230076247
85194117fffffff,2017,3594,510,0.8131723294287966
85195c87fffffff,2017,5010,740,0.8536196799299806
85195daffffffff,2017,13996,413,0.7733600028858393
85194ac3fffffff,2017,21630,488,0.7528392463026385
85195bc7fffffff,2017,3771,265,0.6944214627644485
8518746bfffffff,2017,539,83,0.7635198083138197
85197327fffffff,2017,8260,282,0.815793248354201
8519589bfffffff,2017,6490,441,0.6540966709264922
85194a0bfffffff,2017,3170,507,0.8486879682678384
85195d47fffffff,2017,7652,875,0.8330239116438943
85195c83fffffff,2017,3041,229,0.7006768032191119
85194133fffffff,2017,5054,412,0.8451144348629498
85194a93fffffff,2017,4640,460,0.7061710573072258
85194a13fffffff,2017,2658,477,0.8325444303347252
8519410bfffffff,2017,2931,379,0.7722525210512446
85195917fffffff,2017,7003,562,0.7890532695033724
85194a97fffffff,2017,2136,197,0.775426373603129
85194a53fffffff,2017,7271,385,0.6329439005561451
85194a5bfffffff,2017,7389,360,0.8321849363779067
85195d67fffffff,2017,8982,818,0.8314283710160261
8519466bfffffff,2017,1493,197,0.8834078965195379
85195183fffffff,2017,2927,428,0.8227163724131298
851959bbfffffff,2017,7271,434,0.75677206030499
851959d7fffffff,2017,1260,166,0.7578143309429458
85194223fffffff,2017,6599,233,0.7063504453817636
85195db7fffffff,2017,4732,547,0.8170777148308603
85195ba3fffffff,2017,4506,366,0.839966893484573
851959cffffffff,2017,2597,435,0.8480600622176938
8519484bfffffff,2017,4443,263,0.7221169418824132
85195587fffffff,2017,624,179,0.7828805118601809
85195ddbfffffff,2017,3778,194,0.677288145719572
85194a1bfffffff,2017,2076,398,0.8708163604652052
85195573fffffff,2017,5546,518,0.6660738519009423
85194e8bfffffff,2017,2436,161,0.7375372064038268
85194233fffffff,2017,916,174,0.805676918780687
85195997fffffff,2017,4682,348,0.7387678678402699
85195c8ffffffff,2017,1783,182,0.8205911123456315
85195d0bfffffff,2017,15552,757,0.7751547396156664
85195943fffffff,2017,4663,116,0.697752862252138
8519435bfffffff,2017,5768,425,0.7894961777390869
85195907fffffff,2017,3859,230,0.7034375057956386
8519430ffffffff,2017,3386,810,0.8260516018117834
85195d23fffffff,2017,2572,681,0.8938668274439133
8519416bfffffff,2017,5280,630,0.8012526173039429
851959b3fffffff,2017,3932,373,0.6929316538202964
85194327fffffff,2017,8045,471,0.7872934296423385
85195933fffffff,2017,1918,341,0.7927473902002314
8519428ffffffff,2017,667,129,0.7574477923474673
8519427bfffffff,2017,13191,366,0.7337946959708677
85194a73fffffff,2017,1157,273,0.8515674544301938
85195c9bfffffff,2017,2307,330,0.8260709993609037
85194267fffffff,2017,4999,522,0.8046785385311718
851958bbfffffff,2017,2874,278,0.7754532599386365
85194293fffffff,2017,2748,311,0.8768804765902347
85195dbbfffffff,2017,5790,842,0.7914164632141935
85195ca7fffffff,2017,3533,667,0.8764136113214221
851973d7fffffff,2017,2131,447,0.8801726441118677
8519481bfffffff,2017,822,144,0.8650433448886958
85194367fffffff,2017,2605,268,0.796972685153876
85194e73fffffff,2017,939,85,0.7074563280514489
85195c2bfffffff,2017,5699,248,0.8598430660314199
85195d07fffffff,2017,4267,372,0.6888766028760256
85194ec3fffffff,2017,1950,610,0.861215479403698
85195d6bfffffff,2017,1932,372,0.8427131995152798
85194a07fffffff,2017,6346,496,0.8036945168982845
85195963fffffff,2017,2726,190,0.7183429978802385
85195da3fffffff,2017,8561,517,0.7826127068549
851959c3fffffff,2017,1991,353,0.8106059860000846
85195d77fffffff,2017,5292,754,0.7901738841189537
85195d33fffffff,2017,8082,727,0.8496025825194078
85195c23fffffff,2017,941,220,0.8922269127417606
851870dbfffffff,2017,2811,540,0.8862605610950739
85194167fffffff,2017,6127,838,0.7959053259995036
85195833fffffff,2017,3647,257,0.7233564732735533
85195993fffffff,2017,3193,406,0.7713282020058846
85195ba7fffffff,2017,1354,165,0.7089704886465898
8519414ffffffff,2017,5118,1118,0.8553774166584867
85195babfffffff,2017,1315,191,0.8740497244298395
85195903fffffff,2017,9741,511,0.7036748319710497
851951b3fffffff,2017,7939,361,0.8332956222188761
85194323fffffff,2017,3789,524,0.7339540205504202
85195d4ffffffff,2017,1587,282,0.8963165263532821
85195c3bfffffff,2017,2097,285,0.8566403381137864
85195c93fffffff,2017,7695,389,0.7935324299250016
85194353fffffff,2017,3451,457,0.7772335845547789
851958abfffffff,2017,837,218,0.8072939492566658
85194a4bfffffff,2017,2947,319,0.715148079846539
85194e83fffffff,2017,1091,272,0.872192676617011
85194a47fffffff,2017,2954,592,0.8716480764192532
85195bb3fffffff,2017,2097,135,0.6924338995793492
851951a3fffffff,2017,10550,582,0.8125161707984189
851973abfffffff,2017,8916,334,0.8343560132831812
85195d27fffffff,2017,6079,775,0.7656605301461631
85194303fffffff,2017,2764,363,0.8607440431101595
8519416ffffffff,2017,6332,707,0.7934331693833347
8519422bfffffff,2017,3812,281,0.7927431907860771
85194a9bfffffff,2017,1542,179,0.7751201127358633
8519598bfffffff,2017,4296,296,0.679823012379648
85195817fffffff,2017,8415,405,0.8268875737043881
85194127fffffff,2017,18667,959,0.787022451029548
8519590ffffffff,2017,5718,733,0.8160947784782522
85194ed3fffffff,2017,6640,372,0.8393909784894407
85194ad7fffffff,2017,5173,309,0.7718561941485195
85195d8bfffffff,2017,5038,255,0.8169336683663281
85195d93fffffff,2017,974,248,0.8381339698461804
85195c37fffffff,2017,5084,383,0.7608126634816114
85195893fffffff,2017,2090,191,0.7585786067150033
85195d13fffffff,2017,1124,287,0.8645698272063308
85195b93fffffff,2017,1914,171,0.7155264158491069
8519738ffffffff,2017,1169,248,0.8876144718119339
85195c67fffffff,2017,3662,330,0.8039787048730146
8519582bfffffff,2017,4913,823,0.8380676039392224
85194e17fffffff,2017,2917,362,0.8805196306565761
85195b83fffffff,2017,6147,253,0.6567135203142124
851958a3fffffff,2017,3339,236,0.7883409751971897
85194e5bfffffff,2017,3005,550,0.8073308773561443
85195807fffffff,2017,3859,645,0.7994164253029316
85195dc7fffffff,2017,1343,267,0.8234691290024672
85194e4ffffffff,2017,6303,481,0.8049845368965266
851955affffffff,2017,427,107,0.8877449633927423
85195827fffffff,2017,1517,314,0.8409494660494382
851941abfffffff,2017,20619,934,0.7738797034176259
85194e47fffffff,2017,3560,601,0.7495119485434252
85195bbbfffffff,2017,4321,184,0.6583122581610699
85195863fffffff,2017,8203,771,0.8340657983981327
85195a2ffffffff,2017,903,193,0.8594839869715113
85195867fffffff,2017,4324,494,0.7508940152875406
85195b97fffffff,2017,1534,130,0.7624305215992484
85195cbbfffffff,2017,7702,823,0.8408582347880501
851870d3fffffff,2017,2910,254,0.7356324646587903
85195c77fffffff,2017,1666,356,0.8656027046650381
85195b4bfffffff,2017,981,81,0.6909704836265507
85195c27fffffff,2017,1464,174,0.8539095203191166
85194e2bfffffff,2017,4366,410,0.7474589698614965
85195983fffffff,2017,1353,188,0.770779402792269
85187467fffffff,2017,1524,90,0.6678027347921537
851948cffffffff,2017,9318,458,0.8195462550728042
85194a0ffffffff,2017,4298,470,0.800119108185637
85194147fffffff,2017,2046,560,0.8801782361030367
85194247fffffff,2017,1293,160,0.8467741853450284
85195b13fffffff,2017,2124,271,0.7507127964180191
85195c97fffffff,2017,5938,509,0.7567204535213788
85195563fffffff,2017,1743,399,0.7712648214895033
85194ac7fffffff,2017,6874,278,0.8010275172873421
